cve_uaslp,creditos,cve_materia,materia,calificacion,fecha_cal,tipo_examen,semestre
0242193,10,6032,OBTENCION DE MATERIALES,60,2015-12-09,EO,2015-2016/I
0242193,6,6033,DINAMISMO II,85,2015-12-09,EO,2015-2016/I
0242193,8,0052,CALCULO B,50,2016-05-27,EO,2015-2016/II
0242193,6,0063,FISICA C,45,2016-05-27,EO,2015-2016/II
0242193,3,1134,COMPUTACION,55,2016-05-27,EO,2015-2016/II
0242193,0,1903,INGLES INTERMEDIO I,AC,2016-05-27,EO,2015-2016/II
0242193,12,6043,MATERIALES DE INGENIERIA I,45,2016-05-27,EO,2015-2016/II
0242193,10,6045,PRINCIPIOS DE ECONOMIA,80,2016-05-27,EO,2015-2016/II
0242193,8,0052,CALCULO B,60,2016-05-31,EE,2015-2016/II
0242193,3,1134,COMPUTACION,60,2016-05-31,EE,2015-2016/II
0242193,6,0063,FISICA C,34,2016-06-08,ET,2015-2016/II
0242193,12,6043,MATERIALES DE INGENIERIA I,NP,2016-06-08,ET,2015-2016/II
0242193,8,0055,CALCULO E,90,2016-07-08,IO,2015-2016/II
0242193,6,0063,FISICA C,70,2016-12-07,EO,2016-2017/I
0242193,1,1002,SEMINARIO INTEGRADOR II,90,2016-12-07,EO,2016-2017/I
0242193,6,1130,METODOS NUMERICOS,50,2016-12-07,EO,2016-2017/I
0242193,0,1904,INGLES INTERMEDIO II,SA,2016-12-07,EO,2016-2017/I
0242193,8,6041,MECANICA DE FLUIDOS,70,2016-12-07,EO,2016-2017/I
0242193,10,6056,FISICOQUIMICA,60,2016-12-07,EO,2016-2017/I
0242193,6,1130,METODOS NUMERICOS,60,2016-12-09,EE,2016-2017/I
0242193,1,1104,HUMANIDADES C,100,2017-05-31,EO,2016-2017/II
0242193,0,1934,INGLES 4,AC,2017-05-31,EO,2016-2017/II
0242193,6,6040,INGENIERIA ELECTRICA,75,2017-05-31,EO,2016-2017/II
0242193,12,6043,MATERIALES DE INGENIERIA I,57,2017-05-31,EO,2016-2017/II
0242193,12,6052,BENEFICIO DE MATERIALES I,100,2017-05-31,EO,2016-2017/II
0242193,6,6055,ECOLOGIA I,80,2017-05-31,EO,2016-2017/II
0242193,6,6069,MATEMATICAS APLICADAS,75,2017-05-31,EO,2016-2017/II
0242193,12,6043,MATERIALES DE INGENIERIA I,60,2017-06-02,EE,2016-2017/II
0242193,1,1003,SEMINARIO INTEGRADOR III,100,2017-12-04,EO,2017-2018/I
0242193,0,1935,INGLES 5,SA,2017-12-04,EO,2017-2018/I
0242193,5,6054,INSTRUMENTACION,80,2017-12-04,EO,2017-2018/I
0242193,12,6063,BENEFICIO DE MATERIALES II,65,2017-12-04,EO,2017-2018/I
0242193,10,6065,TERMODINAMICA DE MATERIALES,43,2017-12-04,EO,2017-2018/I
0242193,6,6079,ADMINISTRACION,85,2017-12-04,EO,2017-2018/I
0242193,10,6065,TERMODINAMICA DE MATERIALES,46,2018-01-04,ET,2017-2018/I
0242193,10,6065,TERMODINAMICA DE MATERIALES,60,2018-03-20,ER,2017-2018/II
0242193,0,1935,INGLES 5,75,2018-05-30,EO,2017-2018/II
0242193,8,6053,MATERIALES DE INGENIERIA II,70,2018-05-30,EO,2017-2018/II
0242193,6,6080,CONTROL DE CALIDAD,80,2018-05-30,EO,2017-2018/II
0242193,10,6064,MECANICA DE MATERIALES,30,2018-12-04,EO,2018-2019/I
0242193,6,6067,CERAMICOS,70,2018-12-04,EO,2018-2019/I
0242193,10,6077,FENOMENOS DE TRANSPORTE,ET,2018-12-04,EO,2018-2019/I
0242193,10,6077,FENOMENOS DE TRANSPORTE,40,2019-01-04,ET,2018-2019/I
0242193,10,6064,MECANICA DE MATERIALES,20,2019-01-08,ET,2018-2019/I
0242193,10,6064,MECANICA DE MATERIALES,60,2019-03-21,ER,2018-2019/II
0242193,12,6072,EXTRACTIVA I,35,2019-05-31,EO,2018-2019/II
0242193,6,6076,POLIMEROS,75,2019-05-31,EO,2018-2019/II
0242193,10,6077,FENOMENOS DE TRANSPORTE,EE,2019-05-31,EO,2018-2019/II
0242193,15,1906,PRACTICAS PROFESIONALES I,AC,2019-06-03,AP,2018-2019/II
0242193,10,6077,FENOMENOS DE TRANSPORTE,60,2019-06-04,EE,2018-2019/II
0242193,12,6072,EXTRACTIVA I,NP,2019-06-20,ET,2018-2019/II
0242193,12,6072,EXTRACTIVA I,55,2019-12-04,EO,2019-2020/I
0242193,10,6074,FORMADO DE MATERIALES,52,2019-12-04,EO,2019-2020/I
0242193,8,6084,FUNDICION,75,2019-12-04,EO,2019-2020/I
0242193,8,6087,CINETICA,ET,2019-12-04,EO,2019-2020/I
0242193,6,6204,TEMAS COMPLEMENTARIOS,95,2019-12-04,EO,2019-2020/I
0242193,12,6072,EXTRACTIVA I,70,2019-12-06,EE,2019-2020/I
0242193,10,6074,FORMADO DE MATERIALES,60,2019-12-06,EE,2019-2020/I
0242193,8,6087,CINETICA,05,2020-01-08,ET,2019-2020/I
0242193,12,6082,EXTRACTIVA II,50,2020-06-19,EO,2019-2020/II
0242193,8,6087,CINETICA,60,2020-06-19,EO,2019-2020/II
0242193,10,6088,TRANSFORMACIONES DE FASES,60,2020-06-19,EO,2019-2020/II
0242193,8,6112,SOLDADURA,100,2020-06-19,EO,2019-2020/II
0242193,6,6114,ENSAYOS NO DESTRUCTIVOS,80,2020-06-19,EO,2019-2020/II
0242193,6,6117,ANALISIS DE FALLAS,75,2020-06-19,EO,2019-2020/II
0242193,12,6082,EXTRACTIVA II,75,2020-06-23,EE,2019-2020/II
0242193,3,1011,LIDERAZGO Y EMPRENDIMIENTO,100,2021-01-11,EO,2020-2021/I
0242193,8,6090,ECOLOGIA II,65,2021-01-11,EO,2020-2021/I
0242193,8,6098,SELECCION Y USO DE MATERIALES,70,2021-01-11,EO,2020-2021/I
0242193,8,6099,SIMULACION,100,2021-01-11,EO,2020-2021/I
0242193,10,6100,DISEÑO DE PROCESOS,65,2021-01-11,EO,2020-2021/I
0242193,6,6111,METALURGIA DE POLVOS,100,2021-01-11,EO,2020-2021/I
0242193,8,6120,SOLIDIFICACION,85,2021-01-11,EO,2020-2021/I
0242330,0,0000,GEOMETRIA Y TRIGONOMETRIA,NA,2014-12-02,EO,2014-2015/I
0242330,8,0041,ALGEBRA A,50,2014-12-02,EO,2014-2015/I
0242330,8,0071,QUIMICA A,47,2014-12-02,EO,2014-2015/I
0242330,5,1100,TECNICAS DEL APRENDIZAJE,70,2014-12-02,EO,2014-2015/I
0242330,3,1102,HUMANIDADES B,60,2014-12-02,EO,2014-2015/I
0242330,10,6010,ORIGEN DE LOS MATERIALES,60,2014-12-02,EO,2014-2015/I
0242330,10,6012,INTRODUCCION A LOS MATERIALES,24,2014-12-02,EO,2014-2015/I
0242330,0,6013,SEMINARIO DE ORIENTACION,AC,2014-12-02,EO,2014-2015/I
0242330,0,0000,GEOMETRIA Y TRIGONOMETRIA,NP,2014-12-04,EE,2014-2015/I
0242330,8,0041,ALGEBRA A,10,2014-12-04,EE,2014-2015/I
0242330,10,6012,INTRODUCCION A LOS MATERIALES,20,2014-12-11,ET,2014-2015/I
0242330,0,0000,GEOMETRIA Y TRIGONOMETRIA,NP,2015-01-06,ET,2014-2015/I
0242330,8,0041,ALGEBRA A,NP,2015-01-06,ET,2014-2015/I
0242330,8,0071,QUIMICA A,60,2015-01-09,ET,2014-2015/I
0242330,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,2015-05-26,EO,2014-2015/II
0242330,8,0041,ALGEBRA A,85,2015-05-26,EO,2014-2015/II
0242330,8,0051,CALCULO A,40,2015-05-26,EO,2014-2015/II
0242330,8,0061,FISICA A,30,2015-05-26,EO,2014-2015/II
0242330,1,1104,HUMANIDADES C,70,2015-05-26,EO,2014-2015/II
0242330,0,1105,ESCRITURA Y REDACCION,AC,2015-05-26,EO,2014-2015/II
0242330,10,6021,QUIMICA DE MATERIALES,85,2015-05-26,EO,2014-2015/II
0242330,10,6025,MINERALOGIA,55,2015-05-26,EO,2014-2015/II
0242330,10,6025,MINERALOGIA,60,2015-05-28,EE,2014-2015/II
0242330,8,0051,CALCULO A,30,2015-06-09,ET,2014-2015/II
0242330,8,0061,FISICA A,NP,2015-06-10,ET,2014-2015/II
0242330,8,0042,ALGEBRA B,60,2015-12-09,EO,2015-2016/I
0242330,8,0051,CALCULO A,70,2015-12-09,EO,2015-2016/I
0242330,8,0061,FISICA A,39,2015-12-09,EO,2015-2016/I
0242330,1,1001,SEMINARIO INTEGRADOR I,100,2015-12-09,EO,2015-2016/I
0242330,0,1901,INGLES BASICO I,AC,2015-12-09,EO,2015-2016/I
0242330,10,6012,INTRODUCCION A LOS MATERIALES,60,2015-12-09,EO,2015-2016/I
0242330,10,6032,OBTENCION DE MATERIALES,70,2015-12-09,EO,2015-2016/I
0242330,8,0061,FISICA A,NP,2016-01-08,ET,2015-2016/I
0242330,8,0052,CALCULO B,70,2016-05-27,EO,2015-2016/II
0242330,3,1103,APROVECHAMIENTO DE LOS RECURSOS NACIONALES,75,2016-05-27,EO,2015-2016/II
0242330,3,1134,COMPUTACION,40,2016-05-27,EO,2015-2016/II
0242330,0,1902,INGLES BASICO II,AC,2016-05-27,EO,2015-2016/II
0242330,6,6023,DINAMISMO I,75,2016-05-27,EO,2015-2016/II
0242330,10,6031,ANALISIS DE MATERIALES,65,2016-05-27,EO,2015-2016/II
0242330,3,1134,COMPUTACION,NP,2016-06-08,ET,2015-2016/II
0242330,8,0061,FISICA A,60,2016-10-13,ER,2016-2017/I
0242330,8,0055,CALCULO E,65,2016-12-07,EO,2016-2017/I
0242330,3,1134,COMPUTACION,60,2016-12-07,EO,2016-2017/I
0242330,0,1903,INGLES INTERMEDIO I,AC,2016-12-07,EO,2016-2017/I
0242330,6,6033,DINAMISMO II,90,2016-12-07,EO,2016-2017/I
0242330,8,6041,MECANICA DE FLUIDOS,50,2016-12-07,EO,2016-2017/I
0242330,12,6043,MATERIALES DE INGENIERIA I,60,2016-12-07,EO,2016-2017/I
0242330,10,6045,PRINCIPIOS DE ECONOMIA,90,2016-12-07,EO,2016-2017/I
0242330,8,6041,MECANICA DE FLUIDOS,60,2016-12-09,EE,2016-2017/I
0242330,1,1002,SEMINARIO INTEGRADOR II,80,2017-05-31,EO,2016-2017/II
0242330,6,1130,METODOS NUMERICOS,30,2017-05-31,EO,2016-2017/II
0242330,0,1934,INGLES 4,AC,2017-05-31,EO,2016-2017/II
0242330,12,6052,BENEFICIO DE MATERIALES I,80,2017-05-31,EO,2016-2017/II
0242330,8,6053,MATERIALES DE INGENIERIA II,45,2017-05-31,EO,2016-2017/II
0242330,6,6055,ECOLOGIA I,55,2017-05-31,EO,2016-2017/II
0242330,10,6056,FISICOQUIMICA,20,2017-05-31,EO,2016-2017/II
0242330,6,6055,ECOLOGIA I,60,2017-06-02,EE,2016-2017/II
0242330,10,6056,FISICOQUIMICA,25,2017-06-13,ET,2016-2017/II
0242330,8,6053,MATERIALES DE INGENIERIA II,40,2017-06-14,ET,2016-2017/II
0242330,6,1130,METODOS NUMERICOS,40,2017-06-15,ET,2016-2017/II
0242330,6,0063,FISICA C,65,2017-12-04,EO,2017-2018/I
0242330,6,1130,METODOS NUMERICOS,50,2017-12-04,EO,2017-2018/I
0242330,0,1935,INGLES 5,75,2017-12-04,EO,2017-2018/I
0242330,8,6053,MATERIALES DE INGENIERIA II,65,2017-12-04,EO,2017-2018/I
0242330,10,6056,FISICOQUIMICA,40,2017-12-04,EO,2017-2018/I
0242330,6,1130,METODOS NUMERICOS,80,2017-12-06,EE,2017-2018/I
0242330,10,6056,FISICOQUIMICA,20,2018-01-04,ET,2017-2018/I
0242330,10,6056,FISICOQUIMICA,60,2018-03-20,ER,2017-2018/II
0242330,12,6063,BENEFICIO DE MATERIALES II,65,2018-05-30,EO,2017-2018/II
0242330,10,6064,MECANICA DE MATERIALES,16,2018-05-30,EO,2017-2018/II
0242330,6,6067,CERAMICOS,80,2018-05-30,EO,2017-2018/II
0242330,6,6069,MATEMATICAS APLICADAS,80,2018-05-30,EO,2017-2018/II
0242330,10,6064,MECANICA DE MATERIALES,60,2018-06-14,ET,2017-2018/II
0242330,1,1003,SEMINARIO INTEGRADOR III,100,2018-12-04,EO,2018-2019/I
0242330,6,6040,INGENIERIA ELECTRICA,65,2018-12-04,EO,2018-2019/I
0242330,10,6065,TERMODINAMICA DE MATERIALES,31,2018-12-04,EO,2018-2019/I
0242330,10,6074,FORMADO DE MATERIALES,70,2018-12-04,EO,2018-2019/I
0242330,6,6079,ADMINISTRACION,80,2018-12-04,EO,2018-2019/I
0242330,10,6065,TERMODINAMICA DE MATERIALES,30,2019-01-04,ET,2018-2019/I
0242330,5,6054,INSTRUMENTACION,80,2019-05-31,EO,2018-2019/II
0242330,10,6065,TERMODINAMICA DE MATERIALES,50,2019-05-31,EO,2018-2019/II
0242330,6,6076,POLIMEROS,50,2019-05-31,EO,2018-2019/II
0242330,6,6080,CONTROL DE CALIDAD,70,2019-05-31,EO,2018-2019/II
0242330,10,6065,TERMODINAMICA DE MATERIALES,70,2019-06-04,EE,2018-2019/II
0242330,6,6076,POLIMEROS,60,2019-06-04,EE,2018-2019/II
0242330,12,6072,EXTRACTIVA I,60,2019-12-04,EO,2019-2020/I
0242330,10,6077,FENOMENOS DE TRANSPORTE,ET,2019-12-04,EO,2019-2020/I
0242330,10,6077,FENOMENOS DE TRANSPORTE,00,2020-01-06,ET,2019-2020/I
0242330,2,1012,"ARTE, CULTURA Y HUMANIDADES I",AC,2020-06-19,EO,2019-2020/II
0242330,10,6077,FENOMENOS DE TRANSPORTE,EE,2020-06-19,EO,2019-2020/II
0242330,12,6082,EXTRACTIVA II,80,2020-06-19,EO,2019-2020/II
0242330,8,6112,SOLDADURA,100,2020-06-19,EO,2019-2020/II
0242330,8,6115,TRATAMIENTOS TERMICOS,80,2020-06-19,EO,2019-2020/II
0242330,10,6077,FENOMENOS DE TRANSPORTE,65,2020-06-23,EE,2019-2020/II
0242330,3,1011,LIDERAZGO Y EMPRENDIMIENTO,90,2021-01-11,EO,2020-2021/I
0242330,8,6084,FUNDICION,70,2021-01-11,EO,2020-2021/I
0242330,8,6087,CINETICA,EE,2021-01-11,EO,2020-2021/I
0242330,6,6093,SIDERURGIA,100,2021-01-11,EO,2020-2021/I
0242330,6,6117,ANALISIS DE FALLAS,70,2021-01-11,EO,2020-2021/I
0242330,6,6119,TEMAS EN MATERIALES,70,2021-01-11,EO,2020-2021/I
0242330,8,6087,CINETICA,60,2021-01-13,EE,2020-2021/I
0242330,10,6088,TRANSFORMACIONES DE FASES,ET,2021-06-15,EO,2020-2021/II
0242330,8,6098,SELECCION Y USO DE MATERIALES,90,2021-06-15,EO,2020-2021/II
0242330,8,6099,SIMULACION,90,2021-06-15,EO,2020-2021/II
0242330,10,6088,TRANSFORMACIONES DE FASES,45,2021-06-25,ET,2020-2021/II
0242330,15,1906,PRACTICAS PROFESIONALES I,AC,2021-09-02,AP,2021-2022/I
0242330,10,6088,TRANSFORMACIONES DE FASES,20,2021-10-11,ER,2021-2022/I
0242330,8,6090,ECOLOGIA II,ET,2021-12-10,EO,2021-2022/I
0242330,10,6100,DISEÑO DE PROCESOS,45,2021-12-10,EO,2021-2022/I
0242330,8,6090,ECOLOGIA II,60,2022-01-10,ET,2021-2022/I
0242330,10,6100,DISEÑO DE PROCESOS,NP,2022-01-11,ET,2021-2022/I
0242330,10,6100,DISEÑO DE PROCESOS,50,2022-03-31,ER,2021-2022/II
0242330,10,6088,TRANSFORMACIONES DE FASES,65,2022-06-03,EO,2021-2022/II
0242330,10,6100,DISEÑO DE PROCESOS,60,2022-06-23,ER,2021-2022/II
0202947,8,0042,ALGEBRA B,70,2015-08-17,CV,2015-2016/I
0202947,8,0051,CALCULO A,65,2015-08-17,CV,2015-2016/I
0202947,8,0052,CALCULO B,85,2015-08-17,CV,2015-2016/I
0202947,8,0055,CALCULO E,65,2015-08-17,CV,2015-2016/I
0202947,8,0061,FISICA A,65,2015-08-17,CV,2015-2016/I
0202947,3,1134,COMPUTACION,85,2015-08-17,CV,2015-2016/I
0202947,0,1901,INGLES BASICO I,AC,2015-08-17,CV,2015-2016/I
0202947,0,1902,INGLES BASICO II,AC,2015-08-17,CV,2015-2016/I
0202947,0,1903,INGLES INTERMEDIO I,AC,2015-08-17,CV,2015-2016/I
0202947,6,6040,INGENIERIA ELECTRICA,65,2015-08-17,CV,2015-2016/I
0202947,0,0000,GEOMETRIA Y TRIGONOMETRIA,ET,2015-12-09,EO,2015-2016/I
0202947,8,0041,ALGEBRA A,75,2015-12-09,EO,2015-2016/I
0202947,8,0071,QUIMICA A,85,2015-12-09,EO,2015-2016/I
0202947,5,1100,TECNICAS DEL APRENDIZAJE,90,2015-12-09,EO,2015-2016/I
0202947,3,1102,HUMANIDADES B,33,2015-12-09,EO,2015-2016/I
0202947,10,6010,ORIGEN DE LOS MATERIALES,80,2015-12-09,EO,2015-2016/I
0202947,10,6012,INTRODUCCION A LOS MATERIALES,75,2015-12-09,EO,2015-2016/I
0202947,0,6013,SEMINARIO DE ORIENTACION,AC,2015-12-09,EO,2015-2016/I
0202947,3,1102,HUMANIDADES B,NP,2015-12-17,ET,2015-2016/I
0202947,0,0000,GEOMETRIA Y TRIGONOMETRIA,NP,2016-01-06,ET,2015-2016/I
0202947,0,0000,GEOMETRIA Y TRIGONOMETRIA,AC,2016-05-27,EO,2015-2016/II
0202947,3,1102,HUMANIDADES B,80,2016-05-27,EO,2015-2016/II
0202947,0,1105,ESCRITURA Y REDACCION,AC,2016-05-27,EO,2015-2016/II
0202947,10,6021,QUIMICA DE MATERIALES,ET,2016-05-27,EO,2015-2016/II
0202947,10,6025,MINERALOGIA,75,2016-05-27,EO,2015-2016/II
0202947,10,6056,FISICOQUIMICA,SA,2016-05-27,EO,2015-2016/II
0202947,10,6021,QUIMICA DE MATERIALES,60,2016-06-07,ET,2015-2016/II
0202947,1,1001,SEMINARIO INTEGRADOR I,100,2016-12-07,EO,2016-2017/I
0202947,3,1103,APROVECHAMIENTO DE LOS RECURSOS NACIONALES,95,2016-12-07,EO,2016-2017/I
0202947,6,1130,METODOS NUMERICOS,SA,2016-12-07,EO,2016-2017/I
0202947,10,6031,ANALISIS DE MATERIALES,85,2016-12-07,EO,2016-2017/I
0202947,10,6032,OBTENCION DE MATERIALES,52,2016-12-07,EO,2016-2017/I
0202947,8,6041,MECANICA DE FLUIDOS,85,2016-12-07,EO,2016-2017/I
0202947,10,6056,FISICOQUIMICA,60,2016-12-07,EO,2016-2017/I
0202947,10,6032,OBTENCION DE MATERIALES,60,2016-12-09,EE,2016-2017/I
0202947,1,1104,HUMANIDADES C,95,2017-05-31,EO,2016-2017/II
0202947,6,6023,DINAMISMO I,85,2017-05-31,EO,2016-2017/II
0202947,12,6043,MATERIALES DE INGENIERIA I,57,2017-05-31,EO,2016-2017/II
0202947,10,6045,PRINCIPIOS DE ECONOMIA,95,2017-05-31,EO,2016-2017/II
0202947,5,6054,INSTRUMENTACION,90,2017-05-31,EO,2016-2017/II
0202947,6,6055,ECOLOGIA I,80,2017-05-31,EO,2016-2017/II
0202947,12,6043,MATERIALES DE INGENIERIA I,60,2017-06-02,EE,2016-2017/II
0202947,6,0063,FISICA C,ET,2017-12-04,EO,2017-2018/I
0202947,1,1002,SEMINARIO INTEGRADOR II,90,2017-12-04,EO,2017-2018/I
0202947,6,1130,METODOS NUMERICOS,40,2017-12-04,EO,2017-2018/I
0202947,6,6033,DINAMISMO II,SA,2017-12-04,EO,2017-2018/I
0202947,12,6052,BENEFICIO DE MATERIALES I,95,2017-12-04,EO,2017-2018/I
0202947,8,6053,MATERIALES DE INGENIERIA II,33,2017-12-04,EO,2017-2018/I
0202947,6,0063,FISICA C,30,2018-01-05,ET,2017-2018/I
0202947,8,6053,MATERIALES DE INGENIERIA II,NP,2018-01-05,ET,2017-2018/I
0202947,6,1130,METODOS NUMERICOS,NP,2018-01-09,ET,2017-2018/I
0202947,6,1130,METODOS NUMERICOS,70,2018-03-21,ER,2017-2018/II
0202947,0,1934,INGLES 4,SA,2018-05-30,EO,2017-2018/II
0202947,8,6053,MATERIALES DE INGENIERIA II,65,2018-05-30,EO,2017-2018/II
0202947,10,6065,TERMODINAMICA DE MATERIALES,SA,2018-05-30,EO,2017-2018/II
0202947,6,0063,FISICA C,65,2018-12-04,EO,2018-2019/I
0202947,2,1916,ACTIVIDADES DE APRENDIZAJE I,AC,2018-12-04,AC,2018-2019/I
0202947,12,6063,BENEFICIO DE MATERIALES II,75,2018-12-04,EO,2018-2019/I
0202947,10,6064,MECANICA DE MATERIALES,20,2018-12-04,EO,2018-2019/I
0202947,10,6065,TERMODINAMICA DE MATERIALES,60,2018-12-04,EO,2018-2019/I
0202947,6,6067,CERAMICOS,80,2018-12-04,EO,2018-2019/I
0202947,6,6069,MATEMATICAS APLICADAS,90,2018-12-04,EO,2018-2019/I
0202947,10,6064,MECANICA DE MATERIALES,20,2019-01-08,ET,2018-2019/I
0202947,1,1003,SEMINARIO INTEGRADOR III,80,2019-05-31,EO,2018-2019/II
0202947,0,1934,INGLES 4,EE,2019-05-31,EO,2018-2019/II
